"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","note_classif.label"
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2022",90.3,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2022",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2022",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2022",67.8,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Employed covered in the event of work injury","2022",88.4,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Children/households receiving child/family cash benefits","2022",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2019",71.8,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Children/households receiving child/family cash benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2019",69.7,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Children/households receiving child/family cash benefits","2019",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2018",89.9,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2018",95.2,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Children/households receiving child/family cash benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2018",87.8,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Children/households receiving child/family cash benefits","2018",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2017",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2016",90.1,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2016",95.5,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2016",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2016",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Poor persons covered by social protection systems","2016",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2016",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2016",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2016",87.6,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2016",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2016",67.3,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2015",90.1,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2015",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Vulnerable persons covered by social assistance","2015",73.8,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2014",95.8,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2014",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2014",87.9,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2013",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2013",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",100,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2013",94.1,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2011",85.4,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2010",87.2,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2009",91.3,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2007",85.9,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2005",81.5,
"Ireland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2000",74.7,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2023",100,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2023",8.7,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2023",5.3,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2023",45.9,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Population covered by at least one social protection benefit","2023",100,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2023",10.1,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2023",5.1,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Employed covered in the event of work injury","2023",55.4,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Population covered by at least one social protection benefit","2023",100,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2023",0.8,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2023",5.8,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2023",20.4,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Employed covered in the event of work injury","2023",4.8,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2020",27.8,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2020",9.3,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2020",45.8,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2020",13.1,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2019",27.8,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2019",87.2,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2019",9.3,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2019",6.7,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2019",45.8,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2019",86.9,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Vulnerable persons covered by social assistance","2019",100,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2019",7.3,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Vulnerable persons covered by social assistance","2019",100,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2019",5.4,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2019",13.1,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Vulnerable persons covered by social assistance","2019",100,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2017",6,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2017",48,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2017",12,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2017",1,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2017",14,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2010",26.4,
"Iran (Islamic Republic of)","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2000",9,
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2022",41.7,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2022",48.9,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2022",31.9,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2022",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2022",44.6,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2022",23.6,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Poor persons covered by social protection systems","2022",100,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Vulnerable persons covered by social assistance","2022",28.9,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2022",73.3,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2022",33.1,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2022",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Employed covered in the event of work injury","2022",43.9,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Poor persons covered by social protection systems","2022",100,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2022",24.7,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2022",30.8,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2022",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2022",5.8,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Employed covered in the event of work injury","2022",48.8,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Poor persons covered by social protection systems","2022",100,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2020",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2020",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2020",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2019",40.5,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2019",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Vulnerable persons covered by social assistance","2019",26.9,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2019",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2019",0,"Social security coverage: Estimated based on legal coverage"
"Iraq","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2007",56,"Social security coverage: Estimated based on legal coverage"
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2023",81.9,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2023",74.7,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2022",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2021",82.4,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2021",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2021",94,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2021",77.3,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2021",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Employed covered in the event of work injury","2021",94.3,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2021",87,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2021",100,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Employed covered in the event of work injury","2021",93.7,
"Iceland","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2019",81,
